6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
1      0.0  1693.0  2252.0  1104.0  ...  1447.0   425.0  1424.0   749.0
2   1693.0     0.0  1708.0  2403.0  ...  1392.0  1620.0  1343.0  2442.0
3   2252.0  1708.0     0.0  3333.0  ...   811.0  2502.0   829.0  2794.0
4   1104.0  2403.0  3333.0     0.0  ...  2538.0   851.0  2512.0  1030.0
5   2523.0  1186.0  1074.0  3447.0  ...  1424.0  2606.0  1400.0  3218.0
6    397.0  2057.0  2623.0   822.0  ...  1812.0   534.0  1794.0   436.0
7   1447.0  1392.0   811.0  2538.0  ...     0.0  1725.0    50.0  1989.0
8    425.0  1620.0  2502.0   851.0  ...  1725.0     0.0  1693.0   970.0
9   1424.0  1343.0   829.0  2512.0  ...    50.0  1693.0     0.0  1981.0
10   749.0  2442.0  2794.0  1030.0  ...  1989.0   970.0  1981.0     0.0

[10 rows x 10 columns]][         1       2       3       4  ...       7       8       9      10
